circuit_id,cold_post_prepare_seconds,cold_semantics,cold_z0_expectation,compile_or_transpile_semantics,context_id,depth_parameter,end_to_end_execution_component_seconds,end_to_end_first_seconds,end_to_end_z0_expectation,execution_device,family,gate_materialization_seconds,logical_depth,logical_gate_histogram,logical_single_qubit_gate_count,logical_total_gate_count,logical_two_qubit_gate_count,num_qubits,precision,record_id,recorded_utc,repeat_count,runtime_semantics,sampling_semantics,schema_version,seed,simulator,statevector_bytes,status,torch_cuda_peak_allocated_bytes,torch_cuda_peak_reserved_bytes,warm_execution_mean_seconds,warm_execution_median_seconds,warm_execution_seconds_samples,warm_execution_stdev_seconds,warm_z0_expectation,warmup_count
f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf,0.03098273599607637,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,1,0.03133449499728158,0.03205945900117513,0.0,cuda,ghz,0.0003003009987878613,24,"{""cx"": 23, ""h"": 1}",1,24,23,24,complex64,f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf:cuda:complex64,2026-09-20T12:09:20+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,134217728,ok,478294016,559939584,0.03098858999631678,0.030990432998805773,"[0.03098458199383458, 0.030990754996309988, 0.030990432998805773]",3.47476380796851e-06,0.0,1
f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf,0.3809967300039716,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,1,0.3817191920024925,0.38319518500065897,0.0,cuda,ghz,0.0003213660020264797,24,"{""cx"": 23, ""h"": 1}",1,24,23,24,complex128,f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf:cuda:complex128,2026-09-20T12:09:20+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,268435456,ok,948056064,1096810496,0.381165812999825,0.3812260300037451,"[0.381234966996999, 0.3810364419987309, 0.3812260300037451]",0.00011212764781789962,0.0,1
5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa,0.004550397003185935,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109135270118713,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,2,0.004873983001743909,0.005584308004472405,0.9109135270118713,cpu,hea,0.000323799999023322,6,"{""cx"": 15, ""ry"": 32, ""rz"": 32}",64,79,15,16,complex64,5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa:cpu:complex64,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,524288,ok,,,0.006305723999200079,0.006293478996667545,"[0.006293478996667545, 0.0063598470005672425, 0.006263846000365447]",4.9157940103329985e-05,0.9109135270118713,1
5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa,0.008880030996806454,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109137285196075,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,2,0.009249316004570574,0.010102842999913264,0.9109137285196075,cpu,hea,0.0005325859965523705,6,"{""cx"": 15, ""ry"": 32, ""rz"": 32}",64,79,15,16,complex128,5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa:cpu:complex128,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,1048576,ok,,,0.008925640664529055,0.008958101003372576,"[0.00872325399541296, 0.008958101003372576, 0.00909556699480163]",0.00018826709106167184,0.9109137285196075,1
5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa,0.002233217004686594,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109137058258057,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,2,0.0036032740026712418,0.006365606997860596,0.9109137058258057,cuda,hea,0.001058909998391755,6,"{""cx"": 15, ""ry"": 32, ""rz"": 32}",64,79,15,16,complex64,5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa:cuda:complex64,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,524288,ok,10395136,23068672,0.0018184829968959093,0.0018195759985246696,"[0.001891319996502716, 0.0018195759985246696, 0.0017445529956603423]",7.338960500974708e-05,0.9109137058258057,1
5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa,0.008970738999778405,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109137285196072,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,2,0.009088642000278924,0.010356920000049286,0.9109137285196072,cuda,hea,0.0007957679990795441,6,"{""cx"": 15, ""ry"": 32, ""rz"": 32}",64,79,15,16,complex128,5a4bfed6ae3198c7cedc7d83166744357c62c06dbac37ef70300cbbe26ff97aa:cuda:complex128,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,1048576,ok,12230144,25165824,0.008921770667560244,0.008922610999434255,"[0.008923111003241502, 0.008919590000004973, 0.008922610999434255]",1.904989289148639e-06,0.9109137285196072,1
6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7,0.012888834004115779,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.3604182004928589,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,4,0.017763081996235996,0.02076441000099294,0.3604182004928589,cpu,hea,0.0010432400013087317,12,"{""cx"": 30, ""ry"": 64, ""rz"": 64}",128,158,30,16,complex64,6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7:cpu:complex64,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,524288,ok,,,0.012494992336238889,0.012487330001022201,"[0.012484041006246116, 0.012487330001022201, 0.012513606001448352]",1.6203572786788026e-05,0.3604182004928589,1
6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7,0.022460447005869355,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.36041818955773663,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,4,0.05562373899738304,0.05798175000381889,0.36041818955773663,cpu,hea,0.0021148119994904846,12,"{""cx"": 30, ""ry"": 64, ""rz"": 64}",128,158,30,16,complex128,6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7:cpu:complex128,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,1048576,ok,,,0.01714387599834784,0.0171523149983841,"[0.0171523149983841, 0.017115759997977875, 0.017163552998681553]",2.4989103030608954e-05,0.36041818955773663,1
6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7,0.0035274940019007772,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.3604182004928589,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,0.008172398003807757,0.014298314003099222,0.3604182004928589,cuda,hea,0.0016267840037471615,12,"{""cx"": 30, ""ry"": 64, ""rz"": 64}",128,158,30,16,complex64,6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7:cuda:complex64,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,524288,ok,10435584,23068672,0.003241990666235021,0.0032123310011229478,"[0.0033051060017896816, 0.0032085349957924336, 0.0032123310011229478]",5.469242727060463e-05,0.3604182004928589,1
6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7,0.01781254800152965,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.36041818955773663,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,0.017908264002471697,0.02022102699993411,0.36041818955773663,cuda,hea,0.0015992260014172643,12,"{""cx"": 30, ""ry"": 64, ""rz"": 64}",128,158,30,16,complex128,6c86342849c93596c09e51ce91296f2869f5d916e2491c6df6daa034220193c7:cuda:complex128,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,1048576,ok,12270592,25165824,0.017775209664250724,0.017774465995898936,"[0.017774465995898936, 0.01777307399606798, 0.017778089000785258]",2.58888973146243e-06,0.36041818955773663,1
cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459,0.02611766100017121,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109138250350952,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,2,0.031224026999552734,0.0330904369984637,0.9109138250350952,cpu,hea,0.000303667999105528,6,"{""cx"": 19, ""ry"": 40, ""rz"": 40}",80,99,19,20,complex64,cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459:cpu:complex64,2026-09-20T12:09:23+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,8388608,ok,,,0.026795584334953066,0.026753368001664057,"[0.026753368001664057, 0.026918606999970507, 0.026714778003224637]",0.000108273861461959,0.9109138250350952,1
cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459,0.21784107600251446,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109137285196072,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,2,0.22806494300311897,0.2301413910026895,0.9109137285196072,cpu,hea,0.00033709200215525925,6,"{""cx"": 19, ""ry"": 40, ""rz"": 40}",80,99,19,20,complex128,cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459:cpu:complex128,2026-09-20T12:09:24+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,16777216,ok,,,0.18795905366763085,0.18335161299910396,"[0.183304546000727, 0.19722100200306159, 0.18335161299910396]",0.008021117070067314,0.9109137285196072,1
cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459,0.008272389997728169,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.91091388463974,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,2,0.008439972996711731,0.010103471999173053,0.91091388463974,cuda,hea,0.0010214130015810952,6,"{""cx"": 19, ""ry"": 40, ""rz"": 40}",80,99,19,20,complex64,cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459:cuda:complex64,2026-09-20T12:09:25+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,8388608,ok,37930496,44040192,0.008250893668446224,0.008248265003203414,"[0.008246673998655751, 0.008248265003203414, 0.008257742003479507]",5.983944636586792e-06,0.91091388463974,1
cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459,0.16170671500003664,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.9109137285196072,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,2,0.16226745700259926,0.16627855799742974,0.9109137285196072,cuda,hea,0.001037697002175264,6,"{""cx"": 19, ""ry"": 40, ""rz"": 40}",80,99,19,20,complex128,cd2b1e3bb91c0225a6dac155f2cf6f7b5e0b181c3f7563ef44d94a005b710459:cuda:complex128,2026-09-20T12:09:25+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,16777216,ok,67290624,73400320,0.16178928000105466,0.16172502900008112,"[0.16172502900008112, 0.16194740100036142, 0.16169541000272147]",0.00013773528621044003,0.9109137285196072,1
1ca7aad9e53d678b99f24f07cd0b484b49a002589640b66ffc5adfad4f71abcb,0.04923321800015401,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.3604182004928589,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,4,0.055658860997937154,0.05915025799913565,0.3604182004928589,cpu,hea,0.0005788240014226176,12,"{""cx"": 38, ""ry"": 80, ""rz"": 80}",160,198,38,20,complex64,1ca7aad9e53d678b99f24f07cd0b484b49a002589640b66ffc5adfad4f71abcb:cpu:complex64,2026-09-20T12:09:26+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,8388608,ok,,,0.04888284533080878,0.04879121900012251,"[0.04911667299893452, 0.04879121900012251, 0.048740643993369304]",0.00020407349561582717,0.3604182004928589,1
1ca7aad9e53d678b99f24f07cd0b484b49a002589640b66ffc5adfad4f71abcb,0.39961118799692485,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.36041818955773686,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,4,0.44475240299652796,0.4485785750002833,0.36041818955773686,cpu,hea,0.0006236699991859496,12,"{""cx"": 38, ""ry"": 80, ""rz"": 80}",160,198,38,20,complex128,1ca7aad9e53d678b99f24f07cd0b484b49a002589640b66ffc5adfad4f71abcb:cpu:complex128,2026-09-20T12:09:26+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,16777216,ok,,,0.35465737833631766,0.35127872400335036,"[0.35127872400335036, 0.343776327004889, 0.36891708400071366]",0.01290642841405148,0.36041818955773686,1
1ca7aad9e53d678b99f24f07cd0b484b49a002589640b66ffc5adfad4f71abcb,0.01644648799992865,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.36041826009750366,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,0.017190955004480202,0.02499257499584928,0.36041826009750366,cuda,hea,0.001964101000339724,12,"{""cx"": 38, ""ry"": 80, ""rz"": 80}",160,198,38,20,complex64,1ca7aad9e53d678b99f24f07cd0b484b49a002589640b66ffc5adfad4f71abcb:cuda:complex64,2026-09-20T12:09:29+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,8388608,ok,37981184,44040192,0.016466888332312617,0.016456329998618457,"[0.016494456998771057, 0.016449877999548335, 0.016456329998618457]",2.4092127359840307e-05,0.36041826009750366,1
